unique_id,ds,y,unit_price
german_bakery_item_7,2/1/2024,30,2.11
german_bakery_item_7,2/2/2024,47,3.41
german_bakery_item_7,2/3/2024,35,3.45
german_bakery_item_7,2/4/2024,27,1.99
german_bakery_item_7,2/5/2024,29,4.65
german_bakery_item_7,2/6/2024,70,2.92
german_bakery_item_7,2/7/2024,96,4.24
german_bakery_item_7,2/8/2024,87,2.95
german_bakery_item_7,2/9/2024,89,2.5
german_bakery_item_7,2/10/2024,42,4.68
german_bakery_item_7,2/11/2024,97,4.72
german_bakery_item_7,2/12/2024,41,2.76
german_bakery_item_7,2/13/2024,88,2.49
german_bakery_item_7,2/14/2024,24,3.08
german_bakery_item_7,2/15/2024,68,4.71
german_bakery_item_7,2/16/2024,97,4.7
german_bakery_item_7,2/17/2024,93,4.57
german_bakery_item_7,2/18/2024,91,3.92
german_bakery_item_7,2/19/2024,99,3.09
german_bakery_item_7,2/20/2024,92,1.97
german_bakery_item_7,2/21/2024,82,2.77
german_bakery_item_7,2/22/2024,42,3.71
german_bakery_item_7,2/23/2024,48,1.67
german_bakery_item_7,2/24/2024,36,1.62
german_bakery_item_7,2/25/2024,60,3.5
german_bakery_item_7,2/26/2024,83,2.99
german_bakery_item_7,2/27/2024,35,3.09
german_bakery_item_7,2/28/2024,92,2.97
german_bakery_item_7,2/29/2024,62,4.4
german_bakery_item_7,3/1/2024,63,3.14
german_bakery_item_7,3/2/2024,45,4.22
german_bakery_item_7,3/3/2024,54,4.89
german_bakery_item_7,3/4/2024,41,4.62
german_bakery_item_7,3/5/2024,29,4.45
german_bakery_item_7,3/6/2024,47,3.14
german_bakery_item_7,3/7/2024,85,2.45
german_bakery_item_7,3/8/2024,40,4.22
german_bakery_item_7,3/9/2024,42,3.17
german_bakery_item_7,3/10/2024,80,4.25
german_bakery_item_7,3/11/2024,64,3.52
german_bakery_item_7,3/12/2024,29,2.74
german_bakery_item_7,3/13/2024,33,2.18
german_bakery_item_7,3/14/2024,54,3.45
german_bakery_item_7,3/15/2024,23,2.24
german_bakery_item_7,3/16/2024,47,2.63
german_bakery_item_7,3/17/2024,78,1.71
german_bakery_item_7,3/18/2024,39,2
german_bakery_item_7,3/19/2024,31,3.1
german_bakery_item_7,3/20/2024,35,3.73
german_bakery_item_7,3/21/2024,49,2.96
german_bakery_item_7,3/22/2024,56,3.31
german_bakery_item_7,3/23/2024,51,4.95
german_bakery_item_7,3/24/2024,30,2.92
german_bakery_item_7,3/25/2024,88,4.91
german_bakery_item_7,3/26/2024,47,4.09
german_bakery_item_7,3/27/2024,26,2.53
german_bakery_item_7,3/28/2024,63,4.65
german_bakery_item_7,3/29/2024,89,1.89
german_bakery_item_7,3/30/2024,96,3.68
german_bakery_item_7,3/31/2024,63,3.17
german_bakery_item_7,4/1/2024,84,4.7
german_bakery_item_7,4/2/2024,84,2.99
german_bakery_item_7,4/3/2024,72,1.62
german_bakery_item_7,4/4/2024,44,3.85
german_bakery_item_7,4/5/2024,47,3.9
german_bakery_item_7,4/6/2024,32,3.41
german_bakery_item_7,4/7/2024,32,3.46
german_bakery_item_7,4/8/2024,26,2.57
german_bakery_item_7,4/9/2024,47,1.86
german_bakery_item_7,4/10/2024,23,4.09
german_bakery_item_7,4/11/2024,34,2.13
german_bakery_item_7,4/12/2024,25,2.66
german_bakery_item_7,4/13/2024,97,3.49
german_bakery_item_7,4/14/2024,50,1.92
german_bakery_item_7,4/15/2024,74,3.19
german_bakery_item_7,4/16/2024,79,4.26
german_bakery_item_7,4/17/2024,67,2.66
german_bakery_item_7,4/18/2024,97,2.86
german_bakery_item_7,4/19/2024,94,2.8
german_bakery_item_7,4/20/2024,56,1.81
german_bakery_item_7,4/21/2024,60,2.64
german_bakery_item_7,4/22/2024,90,1.7
german_bakery_item_7,4/23/2024,88,1.91
german_bakery_item_7,4/24/2024,91,4.92
german_bakery_item_7,4/25/2024,78,3.04
german_bakery_item_7,4/26/2024,70,3.91
german_bakery_item_7,4/27/2024,39,2.69
german_bakery_item_7,4/28/2024,64,4.91
german_bakery_item_7,4/29/2024,71,3.83
german_bakery_item_7,4/30/2024,93,3.85
german_bakery_item_7,5/1/2024,33,3.59
german_bakery_item_7,5/2/2024,93,1.6
german_bakery_item_7,5/3/2024,35,2.67
german_bakery_item_7,5/4/2024,30,3.36
german_bakery_item_7,5/5/2024,53,4.07
german_bakery_item_7,5/6/2024,99,3.97
german_bakery_item_7,5/7/2024,61,4.28
german_bakery_item_7,5/8/2024,80,3.96
german_bakery_item_7,5/9/2024,67,3.13
german_bakery_item_7,5/10/2024,41,1.92
german_bakery_item_7,5/11/2024,27,2.74
german_bakery_item_7,5/12/2024,36,3.23
german_bakery_item_7,5/13/2024,20,1.88
german_bakery_item_7,5/14/2024,55,4.7
german_bakery_item_7,5/15/2024,82,3.06
german_bakery_item_7,5/16/2024,25,3.35
german_bakery_item_7,5/17/2024,68,2.08
german_bakery_item_7,5/18/2024,45,4.37
german_bakery_item_7,5/19/2024,73,1.64
german_bakery_item_7,5/20/2024,46,3.52
german_bakery_item_7,5/21/2024,65,2.89
german_bakery_item_7,5/22/2024,93,2.62
german_bakery_item_7,5/23/2024,56,2.01
german_bakery_item_7,5/24/2024,96,1.57
german_bakery_item_7,5/25/2024,95,1.73
german_bakery_item_7,5/26/2024,72,3.1
german_bakery_item_7,5/27/2024,46,3.17
german_bakery_item_7,5/28/2024,44,2.06
german_bakery_item_7,5/29/2024,37,4.76
german_bakery_item_7,5/30/2024,96,2.3
german_bakery_item_7,5/31/2024,57,4.59
german_bakery_item_7,6/1/2024,52,2.24
german_bakery_item_7,6/2/2024,82,2.47
german_bakery_item_7,6/3/2024,90,4.33
german_bakery_item_7,6/4/2024,73,2.59
german_bakery_item_7,6/5/2024,67,1.79
german_bakery_item_7,6/6/2024,78,3.74
german_bakery_item_7,6/7/2024,55,1.66
german_bakery_item_7,6/8/2024,55,4.71
german_bakery_item_7,6/9/2024,38,1.87
german_bakery_item_7,6/10/2024,81,2.57
german_bakery_item_7,6/11/2024,49,1.96
german_bakery_item_7,6/12/2024,88,4.7
german_bakery_item_7,6/13/2024,78,3.94
german_bakery_item_7,6/14/2024,65,1.55
german_bakery_item_7,6/15/2024,85,2.8
german_bakery_item_7,6/16/2024,59,4.52
german_bakery_item_7,6/17/2024,55,4.02
german_bakery_item_7,6/18/2024,54,4.09
german_bakery_item_7,6/19/2024,34,3.48
german_bakery_item_7,6/20/2024,41,4.99
german_bakery_item_7,6/21/2024,41,4.27
german_bakery_item_7,6/22/2024,39,1.79
german_bakery_item_7,6/23/2024,71,2.11
german_bakery_item_7,6/24/2024,44,3.27
german_bakery_item_7,6/25/2024,95,4.11
german_bakery_item_7,6/26/2024,85,2.54
german_bakery_item_7,6/27/2024,54,3.55
german_bakery_item_7,6/28/2024,56,2.39
german_bakery_item_7,6/29/2024,45,4.16
german_bakery_item_7,6/30/2024,47,2.38
german_bakery_item_7,7/1/2024,66,3.14
german_bakery_item_7,7/2/2024,55,2.3
german_bakery_item_7,7/3/2024,34,2.55
german_bakery_item_7,7/4/2024,68,3.97
german_bakery_item_7,7/5/2024,47,4.91
german_bakery_item_7,7/6/2024,67,2.37
german_bakery_item_7,7/7/2024,48,3.55
german_bakery_item_7,7/8/2024,91,2.85
german_bakery_item_7,7/9/2024,43,3.23
german_bakery_item_7,7/10/2024,28,2.9
german_bakery_item_7,7/11/2024,97,4.32
german_bakery_item_7,7/12/2024,57,4.67
german_bakery_item_7,7/13/2024,75,2.89
german_bakery_item_7,7/14/2024,25,4.05
german_bakery_item_7,7/15/2024,21,4.45
german_bakery_item_7,7/16/2024,73,2.58
german_bakery_item_7,7/17/2024,44,2.24
german_bakery_item_7,7/18/2024,96,2.54
german_bakery_item_7,7/19/2024,25,3.25
german_bakery_item_7,7/20/2024,38,3.01
german_bakery_item_7,7/21/2024,39,4.72
german_bakery_item_7,7/22/2024,76,2.72
german_bakery_item_7,7/23/2024,29,4.37
german_bakery_item_7,7/24/2024,74,4.21
german_bakery_item_7,7/25/2024,39,2.26
german_bakery_item_7,7/26/2024,65,3.84
german_bakery_item_7,7/27/2024,76,3.7
german_bakery_item_7,7/28/2024,37,1.69
german_bakery_item_7,7/29/2024,23,3.42
german_bakery_item_7,7/30/2024,45,1.72
german_bakery_item_7,7/31/2024,68,3.03
german_bakery_item_7,8/1/2024,68,3.92
german_bakery_item_7,8/2/2024,20,2.18
german_bakery_item_7,8/3/2024,37,1.82
german_bakery_item_7,8/4/2024,37,1.74
german_bakery_item_7,8/5/2024,84,4.21
german_bakery_item_7,8/6/2024,58,1.81
german_bakery_item_7,8/7/2024,57,1.68
german_bakery_item_7,8/8/2024,79,3.54
german_bakery_item_7,8/9/2024,38,4.96
german_bakery_item_7,8/10/2024,73,4.42
german_bakery_item_7,8/11/2024,98,2.23
german_bakery_item_7,8/12/2024,59,3.32
german_bakery_item_7,8/13/2024,98,3.69
german_bakery_item_7,8/14/2024,75,3.09
german_bakery_item_7,8/15/2024,42,4.48
german_bakery_item_7,8/16/2024,39,4.22
german_bakery_item_7,8/17/2024,62,2.75
german_bakery_item_7,8/18/2024,70,1.88
german_bakery_item_7,8/19/2024,76,2.14
german_bakery_item_7,8/20/2024,91,3.03
german_bakery_item_7,8/21/2024,71,3.7
german_bakery_item_7,8/22/2024,93,2.39
german_bakery_item_7,8/23/2024,27,4.88
german_bakery_item_7,8/24/2024,29,2.87
german_bakery_item_7,8/25/2024,52,2.56
german_bakery_item_7,8/26/2024,94,4.98
german_bakery_item_7,8/27/2024,36,4.92
german_bakery_item_7,8/28/2024,30,3.55
german_bakery_item_7,8/29/2024,64,2.44
german_bakery_item_7,8/30/2024,51,3.05
german_bakery_item_7,8/31/2024,62,2.42
german_bakery_item_7,9/1/2024,35,2.37
german_bakery_item_7,9/2/2024,95,3.27
german_bakery_item_7,9/3/2024,42,3.75
german_bakery_item_7,9/4/2024,46,1.95
german_bakery_item_7,9/5/2024,26,1.87
german_bakery_item_7,9/6/2024,20,4.6
german_bakery_item_7,9/7/2024,33,3.21
german_bakery_item_7,9/8/2024,87,2.05
german_bakery_item_7,9/9/2024,64,2.2
german_bakery_item_7,9/10/2024,41,2.24
german_bakery_item_7,9/11/2024,55,4.91
german_bakery_item_7,9/12/2024,31,2.38
german_bakery_item_7,9/13/2024,37,3.02
german_bakery_item_7,9/14/2024,94,2.01
german_bakery_item_7,9/15/2024,87,4.21
german_bakery_item_7,9/16/2024,86,1.63
german_bakery_item_7,9/17/2024,95,4.26
german_bakery_item_7,9/18/2024,75,3.78
german_bakery_item_7,9/19/2024,58,4.61
german_bakery_item_7,9/20/2024,76,4.24
german_bakery_item_7,9/21/2024,78,3.96
german_bakery_item_7,9/22/2024,63,4.22
german_bakery_item_7,9/23/2024,77,2.03
german_bakery_item_7,9/24/2024,61,2.85
german_bakery_item_7,9/25/2024,89,3.71
german_bakery_item_7,9/26/2024,92,4.35
german_bakery_item_7,9/27/2024,43,4.7
german_bakery_item_7,9/28/2024,43,3.71
german_bakery_item_7,9/29/2024,36,3.85
german_bakery_item_7,9/30/2024,20,3.32
german_bakery_item_7,10/1/2024,91,2.77
german_bakery_item_7,10/2/2024,78,1.69
german_bakery_item_7,10/3/2024,22,1.88
german_bakery_item_7,10/4/2024,91,1.69
german_bakery_item_7,10/5/2024,50,2.03
german_bakery_item_7,10/6/2024,32,2.35
german_bakery_item_7,10/7/2024,93,3.12
german_bakery_item_7,10/8/2024,72,2.76
german_bakery_item_7,10/9/2024,69,4.17
german_bakery_item_7,10/10/2024,29,2.67
german_bakery_item_7,10/11/2024,90,1.88
german_bakery_item_7,10/12/2024,23,2.94
german_bakery_item_7,10/13/2024,45,4.16
german_bakery_item_7,10/14/2024,95,1.99
german_bakery_item_7,10/15/2024,26,2.2
german_bakery_item_7,10/16/2024,49,2.06
german_bakery_item_7,10/17/2024,80,2.91
german_bakery_item_7,10/18/2024,81,4.83
german_bakery_item_7,10/19/2024,63,2.06
german_bakery_item_7,10/20/2024,76,2.04
german_bakery_item_7,10/21/2024,29,3.84
german_bakery_item_7,10/22/2024,66,4.56
german_bakery_item_7,10/23/2024,51,3.25
german_bakery_item_7,10/24/2024,54,2.88
german_bakery_item_7,10/25/2024,66,2.38
german_bakery_item_7,10/26/2024,90,3.27
german_bakery_item_7,10/27/2024,44,4.36
german_bakery_item_7,10/28/2024,56,2.59
german_bakery_item_7,10/29/2024,63,2.1
german_bakery_item_7,10/30/2024,57,2.09
german_bakery_item_7,10/31/2024,36,1.93
german_bakery_item_7,11/1/2024,80,3.13
german_bakery_item_7,11/2/2024,50,3.35
german_bakery_item_7,11/3/2024,29,3.44
german_bakery_item_7,11/4/2024,33,3.39
german_bakery_item_7,11/5/2024,71,3.79
german_bakery_item_7,11/6/2024,54,3.64
german_bakery_item_7,11/7/2024,45,3.5
german_bakery_item_7,11/8/2024,55,2.78
german_bakery_item_7,11/9/2024,58,4.51
german_bakery_item_7,11/10/2024,93,4.82
german_bakery_item_7,11/11/2024,67,2.43
german_bakery_item_7,11/12/2024,73,4.59
german_bakery_item_7,11/13/2024,91,1.91
german_bakery_item_7,11/14/2024,55,3.53
german_bakery_item_7,11/15/2024,88,1.96
german_bakery_item_7,11/16/2024,29,4.7
german_bakery_item_7,11/17/2024,71,3.13
german_bakery_item_7,11/18/2024,71,1.98
german_bakery_item_7,11/19/2024,43,4.46
german_bakery_item_7,11/20/2024,44,1.62
german_bakery_item_7,11/21/2024,27,2.22
german_bakery_item_7,11/22/2024,62,2.84
german_bakery_item_7,11/23/2024,63,3.43
german_bakery_item_7,11/24/2024,45,3.64
german_bakery_item_7,11/25/2024,40,3.53
german_bakery_item_7,11/26/2024,75,1.74
german_bakery_item_7,11/27/2024,88,1.75
german_bakery_item_7,11/28/2024,27,4.75
german_bakery_item_7,11/29/2024,33,1.84
german_bakery_item_7,11/30/2024,93,4.68
german_bakery_item_7,12/1/2024,32,1.69
german_bakery_item_7,12/2/2024,36,2.27
german_bakery_item_7,12/3/2024,33,2.91
german_bakery_item_7,12/4/2024,85,4.43
german_bakery_item_7,12/5/2024,24,3.58
german_bakery_item_7,12/6/2024,83,1.72
german_bakery_item_7,12/7/2024,93,4.52
german_bakery_item_7,12/8/2024,44,2
german_bakery_item_7,12/9/2024,95,3.08
german_bakery_item_7,12/10/2024,52,4.9
german_bakery_item_7,12/11/2024,82,3.45
german_bakery_item_7,12/12/2024,90,2.72
german_bakery_item_7,12/13/2024,53,2.73
german_bakery_item_7,12/14/2024,50,2.11
german_bakery_item_7,12/15/2024,80,4.18
german_bakery_item_7,12/16/2024,47,3.87
german_bakery_item_7,12/17/2024,32,3.15
german_bakery_item_7,12/18/2024,80,3.49
german_bakery_item_7,12/19/2024,40,4.69
german_bakery_item_7,12/20/2024,64,2.3
german_bakery_item_7,12/21/2024,38,4.78
german_bakery_item_7,12/22/2024,42,4.42
german_bakery_item_7,12/23/2024,81,2.72
german_bakery_item_7,12/24/2024,88,2.74
german_bakery_item_7,12/25/2024,20,3.9
german_bakery_item_7,12/26/2024,56,3.85
german_bakery_item_7,12/27/2024,75,4.47
german_bakery_item_7,12/28/2024,55,4.49
german_bakery_item_7,12/29/2024,97,2.5
german_bakery_item_7,12/30/2024,36,4.46
german_bakery_item_7,12/31/2024,69,3.93
german_bakery_item_7,1/1/2025,68,4.38
german_bakery_item_7,1/2/2025,59,2.93
german_bakery_item_7,1/3/2025,76,3.9
german_bakery_item_7,1/4/2025,44,4.23
german_bakery_item_7,1/5/2025,75,1.58
german_bakery_item_7,1/6/2025,43,3.23
german_bakery_item_7,1/7/2025,90,4.59
german_bakery_item_7,1/8/2025,81,2
german_bakery_item_7,1/9/2025,45,4.45
german_bakery_item_7,1/10/2025,69,3.12
german_bakery_item_7,1/11/2025,23,2.36
german_bakery_item_7,1/12/2025,80,2.9
german_bakery_item_7,1/13/2025,38,4.56
german_bakery_item_7,1/14/2025,98,1.95
german_bakery_item_7,1/15/2025,88,1.62
german_bakery_item_7,1/16/2025,43,2.13
german_bakery_item_7,1/17/2025,30,1.92
german_bakery_item_7,1/18/2025,95,3.46
german_bakery_item_7,1/19/2025,68,3.52
german_bakery_item_7,1/20/2025,85,4.54
german_bakery_item_7,1/21/2025,40,4.44
german_bakery_item_7,1/22/2025,94,4.18
german_bakery_item_7,1/23/2025,72,1.59
german_bakery_item_7,1/24/2025,90,2.08
german_bakery_item_7,1/25/2025,49,4
german_bakery_item_7,1/26/2025,91,3.53
german_bakery_item_7,1/27/2025,27,3.76
german_bakery_item_7,1/28/2025,30,1.91
german_bakery_item_7,1/29/2025,96,4.61
german_bakery_item_7,1/30/2025,73,2.49
german_bakery_item_7,1/31/2025,25,2.24
german_bakery_item_7,2/1/2025,96,3.09
german_bakery_item_7,2/2/2025,84,2.36
german_bakery_item_7,2/3/2025,79,3.5
german_bakery_item_8,1/1/2024,32,4.1
german_bakery_item_8,1/2/2024,61,4.62
german_bakery_item_8,1/3/2024,49,3.56
german_bakery_item_8,1/4/2024,65,2.7
german_bakery_item_8,1/5/2024,56,2.2
german_bakery_item_8,1/6/2024,21,3.18
german_bakery_item_8,1/7/2024,48,4.97
german_bakery_item_8,1/8/2024,27,3.82
german_bakery_item_8,1/9/2024,90,2.85
german_bakery_item_8,1/10/2024,81,2.52
german_bakery_item_8,1/11/2024,57,4.95
german_bakery_item_8,1/12/2024,55,4.83
german_bakery_item_8,1/13/2024,33,4.41
german_bakery_item_8,1/14/2024,42,3.04
german_bakery_item_8,1/15/2024,88,2.88
german_bakery_item_8,1/16/2024,42,1.93
german_bakery_item_8,1/17/2024,42,3.73
german_bakery_item_8,1/18/2024,48,4.53
german_bakery_item_8,1/19/2024,58,2.34
german_bakery_item_8,1/20/2024,44,3.4
german_bakery_item_8,1/21/2024,49,3.61
german_bakery_item_8,1/22/2024,25,4.7
german_bakery_item_8,1/23/2024,27,3.52
german_bakery_item_8,1/24/2024,34,2.32
german_bakery_item_8,1/25/2024,93,3.31
german_bakery_item_8,1/26/2024,76,2.91
german_bakery_item_8,1/27/2024,42,2.82
german_bakery_item_8,1/28/2024,78,1.75
german_bakery_item_8,1/29/2024,82,4.56
german_bakery_item_8,1/30/2024,85,2.96
german_bakery_item_8,1/31/2024,30,3.75
german_bakery_item_8,2/1/2024,36,1.56
german_bakery_item_8,2/2/2024,99,2.07
german_bakery_item_8,2/3/2024,74,4.3
german_bakery_item_8,2/4/2024,57,4.73
german_bakery_item_8,2/5/2024,70,2.98
german_bakery_item_8,2/6/2024,92,3.16
german_bakery_item_8,2/7/2024,58,1.52
german_bakery_item_8,2/8/2024,78,2.58
german_bakery_item_8,2/9/2024,25,3.26
german_bakery_item_8,2/10/2024,45,2.48
german_bakery_item_8,2/11/2024,27,2.58
german_bakery_item_8,2/12/2024,80,2.48
german_bakery_item_8,2/13/2024,83,4.41
german_bakery_item_8,2/14/2024,81,2.26
german_bakery_item_8,2/15/2024,70,2.48
german_bakery_item_8,2/16/2024,84,4.9
german_bakery_item_8,2/17/2024,88,2.15
german_bakery_item_8,2/18/2024,28,2.58
german_bakery_item_8,2/19/2024,87,4.99
german_bakery_item_8,2/20/2024,75,1.65
german_bakery_item_8,2/21/2024,76,3.32
german_bakery_item_8,2/22/2024,82,3.72
german_bakery_item_8,2/23/2024,90,3.52
german_bakery_item_8,2/24/2024,67,4.6
german_bakery_item_8,2/25/2024,81,3.47
german_bakery_item_8,2/26/2024,89,3.35
german_bakery_item_8,2/27/2024,74,4.26
german_bakery_item_8,2/28/2024,23,4
german_bakery_item_8,2/29/2024,61,4.16
german_bakery_item_8,3/1/2024,59,3.97
german_bakery_item_8,3/2/2024,66,4.95
german_bakery_item_8,3/3/2024,48,1.64
german_bakery_item_8,3/4/2024,76,2.78
german_bakery_item_8,3/5/2024,53,2.85
german_bakery_item_8,3/6/2024,28,4.98
german_bakery_item_8,3/7/2024,39,4.54
german_bakery_item_8,3/8/2024,79,2.72
german_bakery_item_8,3/9/2024,39,4.41
german_bakery_item_8,3/10/2024,21,3.84
german_bakery_item_8,3/11/2024,84,1.76
german_bakery_item_8,3/12/2024,21,2.55
german_bakery_item_8,3/13/2024,49,1.56
german_bakery_item_8,3/14/2024,68,4.76
german_bakery_item_8,3/15/2024,25,2.43
german_bakery_item_8,3/16/2024,44,2.75
german_bakery_item_8,3/17/2024,94,2.01
german_bakery_item_8,3/18/2024,80,3.93
german_bakery_item_8,3/19/2024,52,4.59
german_bakery_item_8,3/20/2024,35,2.23
german_bakery_item_8,3/21/2024,50,2.85
german_bakery_item_8,3/22/2024,90,1.84
german_bakery_item_8,3/23/2024,90,3.41
german_bakery_item_8,3/24/2024,70,4.63
german_bakery_item_8,3/25/2024,74,2.33
german_bakery_item_8,3/26/2024,44,4.65
german_bakery_item_8,3/27/2024,46,4.15
german_bakery_item_8,3/28/2024,46,2.82
german_bakery_item_8,3/29/2024,87,4.46
german_bakery_item_8,3/30/2024,85,2.17
german_bakery_item_8,3/31/2024,99,3.93
german_bakery_item_8,4/1/2024,37,3.24
german_bakery_item_8,4/2/2024,89,4.88
german_bakery_item_8,4/3/2024,52,4.77
german_bakery_item_8,4/4/2024,35,2.68
german_bakery_item_8,4/5/2024,44,1.87
german_bakery_item_8,4/6/2024,97,4.82
german_bakery_item_8,4/7/2024,59,4.17
german_bakery_item_8,4/8/2024,27,3.34
german_bakery_item_8,4/9/2024,63,1.64
german_bakery_item_8,4/10/2024,62,2.87
german_bakery_item_8,4/11/2024,53,3.64
german_bakery_item_8,4/12/2024,52,2.67
german_bakery_item_8,4/13/2024,79,4.79
german_bakery_item_8,4/14/2024,48,4.34
german_bakery_item_8,4/15/2024,91,4.7
german_bakery_item_8,4/16/2024,70,1.87
german_bakery_item_8,4/17/2024,26,4.43
german_bakery_item_8,4/18/2024,60,4.52
german_bakery_item_8,4/19/2024,33,3.75
german_bakery_item_8,4/20/2024,26,2.12
german_bakery_item_8,4/21/2024,48,1.95
german_bakery_item_8,4/22/2024,54,3.49
german_bakery_item_8,4/23/2024,40,2.33
german_bakery_item_8,4/24/2024,97,2.13
german_bakery_item_8,4/25/2024,61,1.57
german_bakery_item_8,4/26/2024,73,1.62
german_bakery_item_8,4/27/2024,97,4.16
german_bakery_item_8,4/28/2024,27,3.04
german_bakery_item_8,4/29/2024,32,1.59
german_bakery_item_8,4/30/2024,23,4.05
german_bakery_item_8,5/1/2024,63,2.81
german_bakery_item_8,5/2/2024,48,4.49
german_bakery_item_8,5/3/2024,80,1.69
german_bakery_item_8,5/4/2024,50,4.29
german_bakery_item_8,5/5/2024,32,3.16
german_bakery_item_8,5/6/2024,43,3.42
german_bakery_item_8,5/7/2024,27,1.6
german_bakery_item_8,5/8/2024,32,2.1
german_bakery_item_8,5/9/2024,63,4.61
german_bakery_item_8,5/10/2024,79,2.1
german_bakery_item_8,5/11/2024,45,1.71
german_bakery_item_8,5/12/2024,82,3.28
german_bakery_item_8,5/13/2024,86,2.04
german_bakery_item_8,5/14/2024,67,4.36
german_bakery_item_8,5/15/2024,61,2.09
german_bakery_item_8,5/16/2024,91,4.84
german_bakery_item_8,5/17/2024,72,4.3
german_bakery_item_8,5/18/2024,82,4.26
german_bakery_item_8,5/19/2024,54,1.79
german_bakery_item_8,5/20/2024,45,2.22
german_bakery_item_8,5/21/2024,90,3.9
german_bakery_item_8,5/22/2024,23,1.56
german_bakery_item_8,5/23/2024,80,1.76
german_bakery_item_8,5/24/2024,75,4.91
german_bakery_item_8,5/25/2024,69,4.12
german_bakery_item_8,5/26/2024,26,2.79
german_bakery_item_8,5/27/2024,77,3.19
german_bakery_item_8,5/28/2024,49,2.92
german_bakery_item_8,5/29/2024,27,3.1
german_bakery_item_8,5/30/2024,27,4.16
german_bakery_item_8,5/31/2024,51,2.83
german_bakery_item_8,6/1/2024,53,2.99
german_bakery_item_8,6/2/2024,91,2.81
german_bakery_item_8,6/3/2024,52,4.42
german_bakery_item_8,6/4/2024,22,4.29
german_bakery_item_8,6/5/2024,86,1.78
german_bakery_item_8,6/6/2024,90,3.5
german_bakery_item_8,6/7/2024,35,4.84
german_bakery_item_8,6/8/2024,70,2.14
german_bakery_item_8,6/9/2024,30,4.33
german_bakery_item_8,6/10/2024,88,3.85
german_bakery_item_8,6/11/2024,84,1.75
german_bakery_item_8,6/12/2024,24,4.54
german_bakery_item_8,6/13/2024,84,2.28
german_bakery_item_8,6/14/2024,96,2.01
german_bakery_item_8,6/15/2024,53,2.14
german_bakery_item_8,6/16/2024,29,3.67
german_bakery_item_8,6/17/2024,71,3.6
german_bakery_item_8,6/18/2024,69,4.6
german_bakery_item_8,6/19/2024,96,3.69
german_bakery_item_8,6/20/2024,73,4.45
german_bakery_item_8,6/21/2024,55,1.79
german_bakery_item_8,6/22/2024,38,4.58
german_bakery_item_8,6/23/2024,85,1.52
german_bakery_item_8,6/24/2024,72,2.2
german_bakery_item_8,6/25/2024,25,3.73
german_bakery_item_8,6/26/2024,34,3.33
german_bakery_item_8,6/27/2024,91,4.99
german_bakery_item_8,6/28/2024,61,2.19
german_bakery_item_8,6/29/2024,38,3.18
german_bakery_item_8,6/30/2024,67,3.63
german_bakery_item_8,7/1/2024,67,3.71
german_bakery_item_8,7/2/2024,98,2.6
german_bakery_item_8,7/3/2024,59,3.48
german_bakery_item_8,7/4/2024,33,2.42
german_bakery_item_8,7/5/2024,36,3.93
german_bakery_item_8,7/6/2024,92,5
german_bakery_item_8,7/7/2024,46,2.69
german_bakery_item_8,7/8/2024,62,2.45
german_bakery_item_8,7/9/2024,28,3.36
german_bakery_item_8,7/10/2024,86,4.46
german_bakery_item_8,7/11/2024,28,3.79
german_bakery_item_8,7/12/2024,65,2.48
german_bakery_item_8,7/13/2024,22,2.1
german_bakery_item_8,7/14/2024,42,2.6
german_bakery_item_8,7/15/2024,65,2.27
german_bakery_item_8,7/16/2024,68,1.59
german_bakery_item_8,7/17/2024,48,4.1
german_bakery_item_8,7/18/2024,41,2.95
german_bakery_item_8,7/19/2024,37,3.41
german_bakery_item_8,7/20/2024,48,4.53
german_bakery_item_8,7/21/2024,95,4.03
german_bakery_item_8,7/22/2024,69,3.34
german_bakery_item_8,7/23/2024,64,4.67
german_bakery_item_8,7/24/2024,60,3.25
german_bakery_item_8,7/25/2024,35,4.28
german_bakery_item_8,7/26/2024,35,1.86
german_bakery_item_8,7/27/2024,90,4.84
german_bakery_item_8,7/28/2024,28,3.22
german_bakery_item_8,7/29/2024,32,3.82
german_bakery_item_8,7/30/2024,81,2.45
german_bakery_item_8,7/31/2024,89,3.59
german_bakery_item_8,8/1/2024,83,4.7
german_bakery_item_8,8/2/2024,85,1.77
german_bakery_item_8,8/3/2024,99,2.24
german_bakery_item_8,8/4/2024,68,2.8
german_bakery_item_8,8/5/2024,90,4.49
german_bakery_item_8,8/6/2024,59,4.04
german_bakery_item_8,8/7/2024,83,2.47
german_bakery_item_8,8/8/2024,62,2.86
german_bakery_item_8,8/9/2024,64,4.17
german_bakery_item_8,8/10/2024,98,3.05
german_bakery_item_8,8/11/2024,36,2.92
german_bakery_item_8,8/12/2024,44,3.16
german_bakery_item_8,8/13/2024,35,2.53
german_bakery_item_8,8/14/2024,89,4.85
german_bakery_item_8,8/15/2024,32,2.66
german_bakery_item_8,8/16/2024,72,2.08
german_bakery_item_8,8/17/2024,44,3.74
german_bakery_item_8,8/18/2024,97,2.11
german_bakery_item_8,8/19/2024,38,3.12
german_bakery_item_8,8/20/2024,96,4.72
german_bakery_item_8,8/21/2024,42,3.65
german_bakery_item_8,8/22/2024,98,2.75
german_bakery_item_8,8/23/2024,71,2.27
german_bakery_item_8,8/24/2024,88,2.73
german_bakery_item_8,8/25/2024,41,1.9
german_bakery_item_8,8/26/2024,43,3.08
